id,name,artist,popularity,album.id,album.name,album.release_date,playlist_id,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1bp2IO61zbQrbWNmKKxg3f,The Joker,Steve Miller Band,73,5uYNj1HkZrWKAkhEYcGmJr,The Joker,1973-01-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-6,0.206,0.796,83.293,264504
2lFFiNm0XtgJ6wkdncTB4k,Drive - 2017 Remaster,The Cars,70,7LPfdVDw4uXf9Bw5LQDESf,Heartbeat City (Expanded Edition),1984,49vErWAk7BLsLccmRxngH3,mellow gold,0.261,0.703,6,-7.871,1,0.0414,0.115,7.8e-4,0.102,0.405,83.495,234332
62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,77,6RfgcwsOUlWkGNAd6zjjYd,Sweet Caroline,1969-06-06,49vErWAk7BLsLccmRxngH3,mellow gold,0.529,0.127,11,-16.066,1,0.0274,0.611,1.09e-4,0.237,0.578,63.05,203573
6i9dZZQWNB06HKsQYKTiPF,Hold On Loosely,38 Special,66,0McWOHhD5uSpbT4wRuTgpj,Wild-Eyed Southern Boys,1980-01-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.567,0.559,9,-10.175,1,0.0288,0.00888,0.00131,0.0764,0.898,127.227,280636
0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,Daryl Hall & John Oates,75,5TNzBp7QYsXIHrI5xxVuic,Bigger Than Both Of Us,1976-08-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.573,0.683,5,-6.644,1,0.176,0.461,0,0.0935,0.817,169.519,142787
3Jy0dWV5AnnfyTvHK6UWof,Bright Eyes,Art Garfunkel,59,49XeWorlh4MXcslygZb0Kf,Fate For Breakfast,1979-03-15,49vErWAk7BLsLccmRxngH3,mellow gold,0.38,0.21,7,-15.603,1,0.0319,0.745,0.45,0.0829,0.207,112.51,238600
0otlwsD3mSogk7VJCTp6Kg,Let My Love Open The Door,Pete Townshend,63,0X8rEKkL2TupftQRrOzX4h,Empty Glass,1980-04-21,49vErWAk7BLsLccmRxngH3,mellow gold,0.651,0.653,0,-9.731,1,0.0545,0.365,1.17e-4,0.0742,0.729,164.912,164653
54b8qPFqYqIndfdxiLApea,Alone,Heart,74,56dfEbntfVTMCxjrjggL1e,Bad Animals,1987-06-06,49vErWAk7BLsLccmRxngH3,mellow gold,0.418,0.452,1,-13.099,1,0.0356,0.638,2.6e-4,0.0959,0.168,175.088,218733
0m4jVVZrsv0bLkAr1uM6UG,Do That To Me One More Time,Captain & Tennille,66,6J8P3xCsQr5BPoEoukStSk,Make Your Move,1979-01-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.728,0.524,7,-8.227,1,0.0255,0.563,1.31e-4,0.0913,0.51,90.262,256667
5tVA6TkbaAH9QMITTQRrNv,Free Fallin',Tom Petty,76,5d71Imt5CIb7LpQwDMQ093,Full Moon Fever,1989-01-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.623,0.449,5,-13.333,1,0.0253,0.212,0,0.0613,0.572,84.383,256000
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,78,3R3x4zIabsvpD3yxqLaUpc,An Innocent Man,1983-08-08,49vErWAk7BLsLccmRxngH3,mellow gold,0.701,0.944,4,-2.986,1,0.0455,0.0755,0,0.601,0.792,128.993,197707
4fUU9WKxEgJXyrZJsUA2iP,Can't You See,The Marshall Tucker Band,68,1w7JOjdpfTBz4rvhWQDWJz,The Marshall Tucker Band,1973,49vErWAk7BLsLccmRxngH3,mellow gold,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,365093
08kvJTpcthAvvvW0BAcGHN,I Go Crazy,Paul Davis,56,4HNv2JkhmTpa346v8KeazE,"Singer of Songs, Teller of Tales",1977-03-17,49vErWAk7BLsLccmRxngH3,mellow gold,0.534,0.457,4,-8.66,0,0.0266,0.259,4e-4,0.203,0.271,140.798,233893
38i0QcGQ9hu8PMk4QObUTj,Holiday Road - National Lampoon's Vacation,Lindsey Buckingham,58,7H5J8i2zpo24z71bUyv8BX,Holiday Road,1983,49vErWAk7BLsLccmRxngH3,mellow gold,0.428,0.608,5,-13.729,1,0.0655,0.0144,2.11e-4,0.728,0.92,188.643,131520
1QbOvACeYanja5pbnJbAmk,"Take Me Home, Country Roads",John Denver,74,7M3cxHsH8qYoVtD50ABfvU,"The John Denver Collection, Vol 1: Take Me Home Country Roads",1997-06-17,49vErWAk7BLsLccmRxngH3,mellow gold,0.38,0.43,9,-12.564,1,0.0288,0.546,1.71e-5,0.188,0.547,82.204,197813
2LqzuRukwnpeWYLXBtiwmq,Love Will Find A Way,Pablo Cruise,57,4aYsq7sHYon9fInMOboyfK,Worlds Away,1978,49vErWAk7BLsLccmRxngH3,mellow gold,0.78,0.491,7,-13.934,1,0.0351,0.00719,1.8e-5,0.0677,0.843,124.238,251427
3LQPTJEqOfljGBxmpgUnoC,American Woman,The Guess Who,62,4Z3eBMaRmWCbTguaeiYUjV,American Woman,1970-01-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.55,0.726,2,-8.51,1,0.0516,0.146,0.00608,0.428,0.37,92.697,307493
5RsUlxLto4NZbhJpqJbHfN,Jessie's Girl,Rick Springfield,70,4KKFWTePKtgb6mOwFDqxYa,Working Class Dog,1981,49vErWAk7BLsLccmRxngH3,mellow gold,0.727,0.834,2,-5.851,1,0.0496,0.165,0,0.105,0.816,131.7,194120
4EEjMyQub6tgFVshlM9j1M,Margaritaville,Jimmy Buffett,64,3JWlQzyse21gwhqu2D6UQD,"Changes In Latitudes, Changes In Attitudes",1977-01-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.8,0.545,2,-13.637,1,0.0357,0.711,0.00191,0.104,0.861,124.943,250933
2r008pcfVYc0zgQvSRqUJE,I'd Really Love to See You Tonight,England Dan & John Ford Coley,67,1lAMkHFW0e51taMt34LUQ2,Nights Are Forever,1976-07,49vErWAk7BLsLccmRxngH3,mellow gold,0.62,0.556,5,-12.044,1,0.0336,0.184,0,0.301,0.592,119.172,159107
6MrILERJLA3Jcq0E9poZsp,Without You,Harry Nilsson,67,3EfpOFKjotrMQTFTnxrXaB,Nilsson Schmilsson,1971,49vErWAk7BLsLccmRxngH3,mellow gold,0.381,0.186,4,-15.477,1,0.029,0.613,2.75e-6,0.0694,0.142,65.058,201000
0spSRHFS4zF4Imvz9sJcfL,Spinning Wheel,"Blood, Sweat & Tears",51,7qFad1a6Q3kUJ1oAz6fT9m,"Blood, Sweat & Tears (Expanded Edition)",1968-12,49vErWAk7BLsLccmRxngH3,mellow gold,0.695,0.503,7,-9.313,1,0.0605,0.315,2.47e-5,0.261,0.542,96.818,247267
2l9UM2IVGSulrohfekmKdr,A Song For You,Leon Russell,54,2Lm0Ezvry1UO3kehAAVDha,Leon Russell,1970,49vErWAk7BLsLccmRxngH3,mellow gold,0.48,0.0871,5,-22.005,1,0.0442,0.973,2.67e-6,0.148,0.205,118.036,248600
5HQEmiV2lKnSO6qa2fsR7x,I'm Not In Love,10cc,69,1CMgmJjMFskwwmK8h8j1Oj,The Original Soundtrack,1975,49vErWAk7BLsLccmRxngH3,mellow gold,0.404,0.523,4,-15.7,1,0.0575,0.685,4.98e-4,0.282,0.164,133.738,366640
0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered 2000,The Band,72,0ky5kdvfPxSmSpj03hpSAE,Music From Big Pink (Remastered),1968-07-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-5,0.103,0.518,143.868,274493
4O4Z8VFczL8MxIOmqVWc1b,Footloose,Kenny Loggins,38,5IZawX8tw1kyexjwWGu0c6,GREATEST HITS,1997,49vErWAk7BLsLccmRxngH3,mellow gold,0.546,0.895,9,-7.189,1,0.0579,0.0819,1.42e-5,0.0768,0.494,174.089,220707
0U9TKK9GYryei6Vn45TEdH,Over My Shoulder,Mike + The Mechanics,68,0acx9TzkLwyCWNntG6b64H,Beggar On a Beach of Gold,1995-03-06,49vErWAk7BLsLccmRxngH3,mellow gold,0.631,0.826,5,-7.856,0,0.0322,0.126,0,0.0648,0.82,92.353,217200
3NNkJwiHucP5QyUEAIMXra,Love the One You're With,Stephen Stills,56,2nkFniR6DseqFJLhxXV01T,Stephen Stills,1970,49vErWAk7BLsLccmRxngH3,mellow gold,0.566,0.527,0,-11.216,1,0.034,0.03,3.25e-6,0.115,0.157,97.281,184733
6ZSTinOwx5dKFYc6iYyGDn,Leaving on a Jet Plane,"Peter, Paul and Mary",62,3CDM5os6kA4y6mYYGukMIZ,Album 1700,1967-10-31,49vErWAk7BLsLccmRxngH3,mellow gold,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,207240
1CQqupcyMg7176PPmIVmSj,Renegade,Styx,67,294yFGYq9SBXWR4g6dK63D,Pieces Of Eight,1978-01-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.492,0.552,7,-12.321,0,0.0341,0.0151,3.74e-5,0.0723,0.655,105.623,257227
1hwN2eAwsXgktvw9Qe8TrP,Photograph,Ringo Starr,59,6zjenDV68SpvM3oEhorTDm,Ringo,1973-01-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.617,0.696,4,-12.739,1,0.0282,0.0155,1.99e-4,0.108,0.9,111.136,239760
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,78,2QLp07RO6anZHmtcKTEvSC,Boston,1976,49vErWAk7BLsLccmRxngH3,mellow gold,0.377,0.681,7,-8.039,1,0.0298,8.8e-4,0.0023,0.0504,0.285,108.789,285133
5uRkew0DtfAQmv0oEYNwFF,I Saw the Light - 2015 Remaster,Todd Rundgren,64,3zNPrWuTPDQeqdj2Y8UjO1,Something / Anything?,1972,49vErWAk7BLsLccmRxngH3,mellow gold,0.504,0.673,0,-11.834,0,0.0336,0.214,2.29e-6,0.171,0.581,120.418,180280
3dmqIB2Qxe2XZobw9gXxJ6,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,72,3q6Bz38jmqRDkXI7j5Hb9Y,Greatest Hits,2008-05-20,49vErWAk7BLsLccmRxngH3,mellow gold,0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-6,0.328,0.531,169.515,273600
74DrA5fFoGSy4xgkZarZtP,Dream Weaver,Gary Wright,58,0tFPDkiH2TpnjoVcrWtZHp,The Dream Weaver,1975,49vErWAk7BLsLccmRxngH3,mellow gold,0.266,0.389,4,-13.682,1,0.0305,0.244,1.42e-6,0.0688,0.148,140.243,256173
35k31HZI4z9PbBOioaI4dZ,Working for the Weekend,Loverboy,67,6oZb0svo8JG9mVxZmHjPxE,Get Lucky,1981,49vErWAk7BLsLccmRxngH3,mellow gold,0.515,0.766,7,-12.768,1,0.0343,0.0249,0.00103,0.455,0.774,146.911,221000
2QDnRMFfnes9DUWc6HgixI,We're All Alone,Rita Coolidge,64,3IcnPxM10hCMb6W2gCapAY,Anytime... Anywhere,1977-03-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.332,0.429,7,-8.376,1,0.0287,0.356,3.18e-5,0.0619,0.239,128.073,220520
0jMyU6bO52IYhAEoWbT4K9,Willin',Little Feat,57,7uFbv3TYfv44PcjTphXekt,Sailin' Shoes,1972-01-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.541,0.662,7,-7.196,1,0.0382,0.175,0,0.0803,0.742,144.046,174573
4lHQCzdK3VdYQvQZnnRouG,Alone Again (Naturally),Gilbert O'Sullivan,68,7EZeSlS7lupfVVaZXGXVUs,Back to Front (Deluxe Edition),1972-01-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.558,0.464,8,-8.488,0,0.0354,0.583,1.33e-4,0.159,0.558,171.762,217729
3nqC1N0ySzuSE0bThf6eSA,Groovin' - Remastered,Paul Carrack,54,0tbD9NloEactUnj0nliNkL,Still Groovin (Remastered),2014,49vErWAk7BLsLccmRxngH3,mellow gold,0.742,0.545,2,-11.094,1,0.0235,0.117,3.89e-6,0.218,0.77,104.015,163320
5ljGmNLjvQZm2hw8cDJXNJ,I Just Wanna Stop,Gino Vannelli,60,4ohvIC6DYCyY1uyPcvXAFc,Brother To Brother,1978-01-01,49vErWAk7BLsLccmRxngH3,mellow gold,0.581,0.548,9,-13.448,1,0.0325,0.184,0.00165,0.163,0.672,139.149,218307
6K9bNgOticLX5XEhOpLeKs,Hit Me Up,Danny Fernandes,39,2prct5sljca6vHIFg1K7sk,AutomaticLUV,2010-01-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.77,0.613,11,-6.682,0,0.0527,0.0535,5.87e-6,0.115,0.394,110,194147
61SPkGGIpSq6b7en0A6Bim,Maniac,Shawn Desman,47,6S2bemTohQ0Wbvkn8FUgNu,Maniac,2022-10-21,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.699,0.908,11,-4.538,0,0.183,0.00475,4.37e-6,0.0676,0.836,107.007,162633
1jg1PVA0Mv5myqySpSQO14,Alone Again - Initi8 Remix,Alyssa Reid,57,4aOVOgHuPvIxf8mVFSm2dr,Alone Again (Initi8 Remix),2021-10-29,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.671,0.919,1,-4.65,1,0.0567,0.415,1.25e-4,0.34,0.645,130.058,164331
4PWstCuaWbC7ETFGy0Vjvp,They Don't Know About Us,Victoria Duffield,39,1Pa4vKXqONCv2oCkxox2OD,Shut Up and Dance,2012-08-21,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.659,0.801,2,-3.499,1,0.0605,0.042,0,0.0671,0.363,83.074,192880
3OqH2KPAGYe0CxUUkTB27G,Let's Play,Kristina Maria,41,6CnaeWVVSXNsdsfQAQoYPS,Tell the World,2012-04-10,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.621,0.89,5,-1.985,0,0.0329,0.0507,0,0.279,0.581,94.011,173587
7iMI1Z3h8H5UdKeA3rBqlP,Stuttering,Fefe Dobson,54,15qHh5U7v1DrA3Bk9M1jAu,Joy,2010-01-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.577,0.761,9,-4.571,1,0.0354,0.0794,0,0.437,0.392,87.957,189680
3IVyhm6pNEw25Smr3OugFO,Lipstick,Elise Estrada,37,79YUC0nGOPzhJ6u1spLLgn,Here Kitty Kittee,2010,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.7,0.612,2,-6.721,1,0.0946,0.265,0,0.0833,0.462,90.002,204667
0NTjAWZqu4hvaH14eciZ7C,Starlight,Neverest,41,3fCm7zCuMhyRJhbA8Ob00U,Starlight,2014-06-10,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.598,0.887,5,-4.399,1,0.046,0.0271,0,0.332,0.655,115.012,197936
6H2kYBCW4eUGxL4sFN4XRE,Summer Girl,Stereos,38,5i1g0m5VtiVidPeoyiqfjS,Stereos (Deluxe Version),2009-01-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.579,0.699,11,-3.862,1,0.0428,0.00324,0,0.346,0.94,79.578,165360
6n72bDAxbWOkWaJnlfQfIZ,Reminding Me,Shawn Hook,53,2ioUwGZ64CPS5NCexb4ndY,My Side of Your Story,2017-06-16,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.569,0.564,9,-4.856,0,0.0429,0.0897,0,0.0816,0.254,132.794,209924
5Kelvlf6aU6is8muBjaZ4S,Better Days,Hedley,50,38eKV184962kccdfTY2gTV,Cageless,2017-09-29,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.355,0.728,0,-4.395,1,0.133,0.368,0,0.0548,0.646,93.203,223787
53onmUGun86TIYGuzdLK4e,Africa,Karl Wolf,44,1gafh6OIc0rN1o1KiD6F9D,Bite the Bullet,2007-07-11,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.555,0.645,6,-4.671,1,0.139,0.0632,0,0.0745,0.493,92.731,236905
0Zgb43gj2uE9whLC3rft8R,Unpredictable,Keshia Chanté,33,2TOZYKbE9i6wz3w2kucTbY,Keshia Chanté,2004,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.758,0.585,3,-2.261,0,0.0458,0.0227,1.9e-5,0.178,0.683,164.136,215440
68Vb8dhUtY7xXgAc9WONXc,Seven Day Fool,Jully Black,30,2PpxaPsS6U1bhDNG2sMf2q,Revival,2007-01-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.735,0.889,0,-4.996,0,0.075,0.133,1.19e-4,0.0761,0.928,141.945,205040
6GZLXrgeM1hOEqvobEp3DP,Merry Go Round,Suzie McNeil,16,4DZghcuAuZunyDkHLFUyy0,Dear Love,2012-08-07,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.61,0.728,8,-4.969,1,0.0312,0.0762,1.43e-6,0.202,0.329,93.722,213613
3xw7R60s9oOZx2nyeZ2eb7,Alive,Melissa O'Neil,23,6SoYCRaisfkGrqUFzF3Qtv,Melissa O'Neil,2005-11-22,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.454,0.634,2,-3.506,1,0.0344,0.074,2.89e-5,0.116,0.327,184.032,172613
3vt3XJhfT8f310W5KyOm31,Get Down,b4-4,37,7op7XRHOSO7Q4kkZcc441B,b4-4,2000,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.702,0.905,9,-5.847,1,0.0435,0.00617,0,0.119,0.792,114.906,224827
5gZLh1zKO13yZqylWYqllm,On Your List,Divine Brown,34,7pmGWc8K2lLifgHFND2Rpt,On Your List,2013-01-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.361,0.856,5,-5.129,1,0.11,0.0656,0,0.078,0.889,73.302,179600
2ydhyc8x4VOnSmTD8AbFOI,Meant To Fly,Eva Avila,15,20yyDowCKLYJiAiwuK4ID4,Somewhere Else,2006-11-14,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.558,0.726,7,-4.356,1,0.0472,0.233,0,0.373,0.455,75.067,206773
00MukWnpXHW2Oja71VCoe8,Got Your Number,Serena Ryder,37,0GAtHpvRswlQ1ONVQgz9q5,Utopia (Deluxe),2017-05-26,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.608,0.948,0,-2.932,1,0.172,0.0615,0.00197,0.0631,0.846,179.84,188107
5KD47ZVKHZMlteQI4GNkxX,Tonite,Addictiv,0,4z1ZzRZQ2pOdDjkMq3wAlN,Everything,2009-12-21,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.809,0.608,1,-7.227,0,0.0274,0.0275,8.11e-4,0.0646,0.41,114.965,170027
5tk6Rg4BK2CCJQTpGwmJ8m,Shake It Off - Remix,Jarvis Church,13,5Ptq6RBS2YM5JIGIwkeXx3,The Long Way Home,2008-01-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.754,0.805,7,-3.773,1,0.0514,0.309,1.1e-4,0.0552,0.874,89.935,229480
0oggdnPExkrp9P2X30SNoY,Run,Rex Goudie,16,2l5u8tUTBsui7WwMHW4hux,Under The Lights,2005-12-13,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.286,0.68,4,-4.568,1,0.0332,0.0022,0,0.116,0.167,168.735,212147
5fv11DgmKCM0IwIbwFYQ3H,Awake In A Dream - Canadian Idol Season 2 winner,Kalan Porter,15,2JU5QgmSAppqQlV4PQ1nzo,219 Days,2004,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.494,0.484,10,-6.544,1,0.0269,0.00174,3.74e-6,0.152,0.184,83.027,245947
0TdUSXxl28407JyN2Qfq9D,Don't Call Me Baby,Kreesha Turner,38,0pO2udVJqXO8N5fvUaysO0,Passion,2008-01-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.645,0.768,2,-5.958,1,0.0491,0.0668,2.06e-5,0.1,0.421,120.749,201503
5GcRGfXAsjnzDqRB3Qz0un,Still Believe in Love,jacksoul,32,5MQcm3NqGGIxHPpqwupuXy,Resurrected,2004,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.831,0.592,2,-2.436,1,0.0313,0.131,0,0.0508,0.818,96.627,216427
3LucZMivE3CYFWGFgdao1Q,The Radio Edit,Sugar Jones,30,3MCI6hWXIU3ViGaITU6yz3,Days Like That,2007-01-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.704,0.759,11,-3.687,1,0.1,0.0472,0,0.264,0.654,78.043,229467
2Z1kbWC0xBUheR3Ex9pOzg,All I Ever Wanted,Brian Melo,21,6xjFf7vpTpLbMyKxq0JzyQ,Livin' It,2007-11-27,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.216,0.683,1,-5.375,1,0.035,0.0339,1.35e-6,0.104,0.386,167.941,200707
4Gy6pnhY9GGE3nqD3d0CmU,Too Close,Ria Mae,46,1qndvyChhfvNmTWNi7eLiE,Too Close,2019-10-16,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.483,0.667,8,-6.243,1,0.0912,0.0715,0,0.0676,0.64,96.028,147741
5s9Mej8j5JhpoD6IAWDM9e,Whatta Night,Ricky J,20,2iYs3FFkrQrVjw4tSfFKlg,Whatta Night,2011-01-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.734,0.582,6,-7.284,0,0.0474,0.0113,4.4e-4,0.0382,0.299,124.041,221488
1kRhbtLyuktG7XAuQ7nv5l,A Night Like This,Tomi Swick,11,6zsokiyWK0HnropDSfUQnY,Stalled Out In The Doorway,2006-08-15,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.348,0.848,9,-5.06,1,0.0532,0.0792,0,0.0992,0.353,166.955,187640
43oC4tXsCWFxDV6I6rPxRI,Loving You Tonight - New Album Version,Andrew Allen,33,0LUDOmwtockR7pNwZpkLdF,Loving You Tonight,2011-02-08,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.725,0.753,9,-4.261,1,0.045,0.11,0,0.133,0.648,93.004,181533
0y48Vn1QnEnD3evUyFRmCz,No Regrets,X-Quisite,16,1Nht4EBrdySVyoRI6hYuqf,X-Quisite,2003-01-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.647,0.599,5,-5.347,1,0.078,0.388,0,0.0997,0.535,199.912,205000
7a2lZ6LXLewHG43LpIj4qx,In Love with You,Roz Bell,5,55S32bM4AtUOO0en1XbRAt,Painting Pictures,2021-04-16,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.561,0.56,2,-7.91,1,0.0269,0.425,1.24e-4,0.239,0.636,106.998,188271
1Omj5Fv6gozKjom0cWaPbn,Therapy,Theo Tams,35,3Fuw5LkzW5yCoKm0057COu,Trilogy I,2021-04-09,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.757,0.579,5,-4.147,0,0.0372,0.237,0,0.125,0.678,89.01,176286
3iXaV9yTFnAnZAoVbY8AuT,Let It Rain,Amanda Marshall,39,0TyKRzOsoZgXrXrcXnPvqt,Amanda Marshall,1995-10-17,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.507,0.612,4,-6.721,1,0.0302,0.0131,0,0.0518,0.45,147.896,271960
0ol6uOZcNGGsLcJtyjiJTW,Never Again,The Midway State,20,3AreWcO9x6f2NwvT1WuBkL,Holes,2008-07-22,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.552,0.934,4,-6.143,0,0.0382,0.0978,9.12e-6,0.372,0.692,142.007,210453
5ZfayXikF8vAT4EgMD5T8t,Stay with Me (Always),Dru,43,6CiWebqzDVRTWCiLK4QOwR,The One,2008-10-14,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.631,0.798,5,-8.64,0,0.0428,0.00707,0,0.111,0.651,92.998,228352
18AGs6SCs06PaHaPGClStX,Give It Up - (French version),Jacynthe,16,3OSwQ0Ki3k9f9seTY5xbU9,Entends-tu mon coeur,1999-01-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.839,0.862,2,-5.712,1,0.0363,0.0814,0,0.334,0.957,105.03,190693
0b9KkFVuiKep5IH8O5O8OX,Ain't Easy,Elijah Woods x Jamie Fine,48,2RxqGBW2H5j2EyZyqwc7m3,8:47,2019-03-08,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.615,0.581,6,-5.528,1,0.157,0.0772,0,0.144,0.388,100.02,188730
4fRDFLYjB0an2h82W62C5O,Love Wins Everytime,McMaster & James,15,4mqY9kJPz1XnVih5taFudM,McMaster & James,2000-11-21,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.737,0.899,4,-6.706,1,0.0757,0.226,2.4e-5,0.0791,0.897,101.985,215267
4WP1XJnAUkZfTtMdZTaN9k,Faded,SoulDecision,49,125budnbeWLmbMmMR6jV4t,No One Does It Better,2000,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.693,0.722,6,-6.387,0,0.0421,0.244,0,0.0425,0.96,107.975,208667
1gcciAKMxnfM5wpiGmWMWe,Time After Time,Theresa Sokyrka,49,5nK2Jv9zFovAu7eu3SeeB2,Time After Time,2020-11-13,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.547,0.0711,0,-14.833,1,0.0332,0.943,1.25e-6,0.183,0.109,104.794,228939
7b8TP7ZlCuXLSBSDNRGowQ,Neon Black,Candy Coated Killahz,14,68yliEYjEKibYPFbLRMmBq,Neon Black,2011-02-25,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.628,0.949,8,-4.726,1,0.101,0.00545,4.02e-6,0.0609,0.364,112.075,215147
0FiL9KwK35oUFKVUageYMq,I Will Take Care of You,Amy Sky,14,3J1EItab1e2crOhk5qqhuh,Cool Rain,1996-01-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.67,0.466,0,-7.51,1,0.0269,0.817,4.55e-6,0.101,0.329,99.303,273093
1zzQZb26K5OEB02mp9Ce49,Dead End Countdown - New Mix - Album Version,The New Cities,0,7sktNkaOwFEzOIrk9onkx0,Lost In City Lights,2009-04-30,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.57,0.84,11,-6.616,0,0.0374,1.66e-5,2.48e-4,0.0868,0.895,148.017,194293
7p8vwbbf9sMQbrdQrsmTlI,Feels Like Home,Chantal Kreviazuk,54,7pgz5zZ0umsGd4vKNhR2lV,What If It All Means Something,2002,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.562,0.385,2,-7.279,1,0.0258,0.733,0.00438,0.11,0.2,99.142,279867
5XPo15e5ICs6NvSMn44pTF,Malibu,Virginia To Vegas,65,4l4ahZ5gAr9b0uowo6am33,Malibu,2021-03-19,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.657,0.653,9,-8.525,1,0.0258,0.0568,1.42e-4,0.321,0.624,111.974,148822
2ryUKjHhbRn2T7DmkT3nl1,Okay Okay,Lights,45,2El7FWTNM5fE8BbMN3qFlB,PEP,2022-04-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.663,0.68,8,-4.828,1,0.0442,0.0166,0.00108,0.296,0.834,134.012,200613
5ZxcAVPK4usNoEOEjkCK3n,Get Enough (D.C.S.L),Blake McGrath,49,6jcgIIv9TeknisKXXvE7kD,Wild Love,2021-01-15,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.71,0.732,11,-5.618,1,0.0549,0.097,0,0.0611,0.92,123.035,192805
2vmcUnGT4lFCatd32W9m2Y,Brand New Bitch,Anjulie,45,5auEqJgICdGToMeuo00SH1,Brand New Bitch,2011-01-01,4GdH9Ia0enMmulZlKOt9n4,canadian pop,0.727,0.934,8,-1.676,1,0.0644,0.00949,2.01e-5,0.0817,0.68,125.042,211293
