"year","imdb","title","test","clean_test","binary","budget","domgross","intgross","code","budget_2013","domgross_2013","intgross_2013","period_code","decade_code","int_only","roi_total","roi_dom","roi_int"
2012,"tt1735898","Snow White and the Huntsman","ok","ok","PASS",170000000,155136755,400911200,"2012PASS",172488556,157407735,406779965,1,1,249372230,2.35830117912286,0.912569150384678,1.44573202873818
2012,"tt1876451","Sparkle","ok","ok","PASS",10000000,24397469,24660323,"2012PASS",10146386,24754613,25021315,1,1,266702,2.46603224044502,2.439746822169,0.0262854182760246
2012,"tt2101441","Spring Breakers","ok","ok","PASS",5000000,14124286,30669531,"2012PASS",5073193,14331045,31118489,1,1,16787444,6.13390600357605,2.82485704762267,3.30904895595338
2012,"tt1800741","Step Up Revolution","ok","ok","PASS",33000000,35074677,165552290,"2012PASS",33483073,35588120,167975738,1,1,132387618,5.01673600866922,1.06286899054934,3.95386701811987
2012,"tt1874789","Supporting Characters","men","men","FAIL",60000,4917,4917,"2012FAIL",60878,4989,4989,1,1,0,0.0819507868195407,0.0819507868195407,0
2012,"tt1637725","Ted","men-disagree","men","FAIL",50000000,218665740,549444574,"2012FAIL",50731928,221866693,557487654,1,1,335620961,10.9888915319757,4.37331482848434,6.61557670349134
2012,"tt1232200","That's My Boy","notalk","notalk","FAIL",67500000,36931089,58058367,"2012FAIL",68488103,37471707,58908258,1,1,21436551,0.860123954666988,0.547127243398755,0.312996711268233
2012,"tt0948470","The Amazing Spider-Man","men-disagree","men","FAIL",220000000,262030663,757890267,"2012FAIL",223220484,265866416,768984693,1,1,503118277,3.44495576400596,1.19104847026494,2.25390729374102
2012,"tt0848228","The Avengers","notalk","notalk","FAIL",60000000,23385416,48585416,"2012FAIL",60878314,23727745,49296637,1,1,25568892,0.809756935778478,0.389756933807332,0.420000001971145
2012,"tt1345836","The Dark Knight Rises","notalk-disagree","notalk","FAIL",275000000,448139099,1079343943,"2012FAIL",279025606,454699213,1095143990,1,1,640444777,3.9248870585734,1.62959672238827,2.29529033618513
2012,"tt1560985","The Devil Inside","ok-disagree","ok","PASS",1000000,53261944,101758489,"2012PASS",1014639,54041622,103248087,1,1,49206465,101.758445121861,53.2619207422541,48.4965243796069
2012,"tt1645170","The Dictator","notalk","notalk","FAIL",65000000,59650222,179379532,"2012FAIL",65951507,60523416,182005391,1,1,121481975,2.75968509711234,0.91769572452681,1.84198937258553
2012,"tt1764651","The Expendables 2","ok-disagree","ok","PASS",100000000,85028192,311979256,"2012PASS",101463857,86272883,316546185,1,1,230273302,3.11979254839484,0.850281918614626,2.26951062978022
2012,"tt1601913","The Grey","nowomen-disagree","nowomen","FAIL",25000000,51580136,84339696,"2012FAIL",25365964,52335195,85574308,1,1,33239113,3.37358785181592,2.06320544332555,1.31038240849037
2012,"tt0903624","The Hobbit: An Unexpected Journey","nowomen-disagree","nowomen","FAIL",250000000,303003568,1014703568,"2012FAIL",253659641,307439106,1029557373,1,1,722118267,4.05881427940679,1.21201427545977,2.84680000394702
2012,"tt1392170","The Hunger Games","ok-disagree","ok","PASS",80000000,408010692,684510692,"2012PASS",81171085,413983383,694530947,1,1,280547564,8.55638368022307,5.10013366212858,3.4562500180945
2012,"tt1649419","The Impossible","men","men","FAIL",40000000,19019882,169590606,"2012FAIL",40585543,19298306,172073169,1,1,152774863,4.23976510552046,0.475497050760168,3.76426805476029
2012,"tt1258972","The Man with the Iron Fists","notalk","notalk","FAIL",15000000,15634090,21985095,"2012FAIL",15219578,15862951,22306925,1,1,6443974,1.46567302983039,1.04227272267339,0.423400307157005
2012,"tt1560747","The Master","notalk-disagree","notalk","FAIL",37500000,16247159,25116740,"2012FAIL",38048946,16484994,25484413,1,1,8999419,0.669779735817124,0.433257573021865,0.236522162795259
2012,"tt1430626","The Pirates! Band of Misfits","notalk","notalk","FAIL",55000000,31051126,123056220,"2012FAIL",55805121,31505670,124857587,1,1,93351917,2.23738583059429,0.564565929352613,1.67281990124168
2012,"tt1817273","The Place Beyond the Pines","notalk-disagree","notalk","FAIL",15000000,21403519,47011449,"2012FAIL",15219578,21716836,47699629,1,1,25982793,3.13409668783195,1.42690132407088,1.70719536376107
2012,"tt1673434","The Twilight Saga: Breaking Dawn - Part 2","dubious-disagree","dubious","FAIL",136200000,292324737,832660037,"2012FAIL",138193773,296603952,844848985,1,1,548245033,6.11350979613242,2.14629028183491,3.96721951429751
2012,"tt1606389","The Vow","ok","ok","PASS",8738320,125014030,197618160,"2012PASS",8866236,126844056,200511006,1,1,73666950,22.6151216818501,14.3064154845416,8.30870619730853
2012,"tt1298649","The Watch","men","men","FAIL",55000000,34353000,67353000,"2012FAIL",55805121,34855879,68338951,1,1,33483072,1.22459999683542,0.624600007587117,0.599999989248299
2012,"tt1596365","The Woman in Black","notalk","notalk","FAIL",15000000,54333290,128955898,"2012FAIL",15219578,55128651,130843627,1,1,75714976,8.59706011559585,3.62221942027565,4.9748406953202
2012,"tt1840417","The Words","notalk","notalk","FAIL",6000000,11494838,12132578,"2012FAIL",6087831,11663106,12310182,1,1,647076,2.02209653980211,1.91580646703235,0.10629007276976
2012,"tt1621045","Think Like a Man","ok","ok","PASS",12000000,91547205,96155124,"2012PASS",12175663,92887325,97562697,1,1,4675372,8.0129268525254,7.62893363589317,0.383993216632228
2012,"tt1859650","To Rome With Love","men-disagree","men","FAIL",21500000,16684352,74363777,"2012FAIL",21814729,16928587,75452356,1,1,58523769,3.45878034973526,0.776016378658658,2.68276397107661
2012,"tt1386703","Total Recall","notalk-disagree","notalk","FAIL",125000000,58877969,198615996,"2012FAIL",126829821,59739858,201523449,1,1,141783591,1.58892796198143,0.471023750794381,1.11790421118705
2012,"tt1496025","Underworld: Awakening","ok","ok","PASS",70000000,62321039,160379930,"2012PASS",71024700,63233330,162727662,1,1,99494332,2.29114184220419,0.890300557411717,1.40084128479247
2012,"tt1655460","Wanderlust","ok","ok","PASS",32500000,17288155,24159934,"2012PASS",32975753,17541229,24513601,1,1,6972372,0.743382599936384,0.531943243267258,0.211439356669126
2012,"tt1586265","What to Expect When You're Expecting","ok","ok","PASS",37500000,41152203,80652203,"2012PASS",38048946,41754612,81832836,1,1,40078224,2.15072543665204,1.0973920801906,1.05333335646144
2012,"tt1870529","Won't Back Down","ok","ok","PASS",19000000,5310554,5431486,"2012PASS",19278133,5388293,5510995,1,1,122702,0.285867671936904,0.279502843973532,0.00636482796337176
2012,"tt1646987","Wrath of the Titans","notalk-disagree","notalk","FAIL",150000000,83670083,301970083,"2012FAIL",152195785,84894893,306390492,1,1,221495599,2.01313388540951,0.557800552755124,1.45533333265438
2012,"tt1772341","Wreck-It Ralph","ok-disagree","ok","PASS",165000000,189412677,473412677,"2012PASS",167415363,192185407,480342759,1,1,288157352,2.86916774179201,1.1479556210143,1.72121212077771
2012,"tt1790885","Zero Dark Thirty","ok-disagree","ok","PASS",52500000,95720716,137720716,"2012PASS",53268525,97121930,139736750,1,1,42614820,2.6232517232268,1.8232517232268,0.8
2011,"tt1622547","30 Minutes or Less","notalk","notalk","FAIL",28000000,37053924,40966716,"2011FAIL",28999342,38376408,42428850,1,1,4052442,1.46309699026964,1.32335444024902,0.139742550020618
2011,"tt1306980","50/50","men-disagree","men","FAIL",8000000,35016118,41334735,"2011FAIL",8285526,36265871,42810004,1,1,6544133,5.16684203272067,4.37701492940822,0.789827103312451
2011,"tt1571222","A Dangerous Method","dubious","dubious","FAIL",20000000,5702083,14807531,"2011FAIL",20713816,5905595,15336023,1,1,9430428,0.740376519710323,0.285104154637658,0.455272365072665
2011,"tt1422136","A Lonely Place to Die","ok","ok","PASS",4000000,NA,442550,"2011PASS",4142763,NA,458345,1,1,NA,0.110637514142132,NA,NA
2011,"tt1268799","A Very Harold & Kumar 3D Christmas","notalk","notalk","FAIL",20000000,35061031,36265745,"2011FAIL",20713816,36312387,37560098,1,1,1247711,1.81328722819591,1.75305153816178,0.0602356900341299
2011,"tt1549572","Another Earth","ok","ok","PASS",175000,1321194,1781194,"2011PASS",181246,1368348,1844766,1,1,476418,10.1782439336592,7.54967282036569,2.62857111329353
2011,"tt1772240","Apollo 18","nowomen","nowomen","FAIL",5000000,17686929,26517819,"2011FAIL",5178454,18318189,27464261,1,1,9146072,5.30356376632871,3.53738567533862,1.76617809099009
2011,"tt1430607","Arthur Christmas","notalk","notalk","FAIL",85000000,46462469,147624649,"2011FAIL",88033717,48120751,152893489,1,1,104772738,1.73676057549632,0.546617280740287,1.19014329475603
2011,"tt1478964","Attack the Block","ok-disagree","ok","PASS",13000000,1024175,5406422,"2011PASS",13463980,1060729,5599381,1,1,4538652,0.415878588649122,0.078782722493646,0.337095866155476
2011,"tt1284575","Bad Teacher","ok-disagree","ok","PASS",19000000,100292856,216412265,"2011PASS",19678125,103872387,224136189,1,1,120263802,11.3901191805622,5.27857135778942,6.11154782277275
2011,"tt1217613","Battle: Los Angeles","notalk-disagree","notalk","FAIL",70000000,83552429,212005201,"2011FAIL",72498355,86534481,219571833,1,1,133037352,3.02864572582371,1.19360613078738,1.83503959503633
2011,"tt1152398","Beastly","notalk","notalk","FAIL",17000000,27865571,38028230,"2011FAIL",17606743,28860115,39385487,1,1,10525372,2.23695472808344,1.63915126153656,0.597803466546879
2011,"tt1629705","Blackthorn","notalk","notalk","FAIL",4500000,200558,1249765,"2011FAIL",4660609,207716,1294370,1,1,1086654,0.277725507546331,0.0445684244269365,0.233157083119395
2011,"tt1478338","Bridesmaids","ok-disagree","ok","PASS",32500000,169106725,289263136,"2011PASS",33659951,175142277,299587165,1,1,124444888,8.900404073672,5.20328377780467,3.69712029586734
2011,"tt0458339","Captain America: The First Avenger","notalk-disagree","notalk","FAIL",140000000,176654505,370569776,"2011FAIL",144996710,182959443,383795703,1,1,200836260,2.64692697510171,1.26181789228183,1.38510908281988
2011,"tt1216475","Cars 2","men","men","FAIL",200000000,191450875,560155383,"2011FAIL",207138157,198283907,580147769,1,1,381863862,2.80077691818027,0.957254374914613,1.84352254326565
2011,"tt1684628","Circumstance","ok","ok","PASS",900000,454121,454121,"2011PASS",932122,470329,470329,1,1,0,0.504578799770845,0.504578799770845,0
2011,"tt1657507","Colombiana","notalk","notalk","FAIL",40000000,36665854,71698079,"2011FAIL",41427631,37974487,74257040,1,1,36282553,1.79245199900521,0.916646356148147,0.875805642857058
2011,"tt0816462","Conan the Barbarian","dubious-disagree","dubious","FAIL",20000000,38264085,79114085,"2011FAIL",20713816,39629760,81937729,1,1,42307969,3.95570420245116,1.91320421114101,2.04249999131015
2011,"tt1598778","Contagion","ok-disagree","ok","PASS",60000000,75658097,137551594,"2011PASS",62141447,78358394,142460919,1,1,64102525,2.29252658052845,1.26096828739762,1.03155829313083
2011,"tt1372686","Coriolanus","men","men","FAIL",10000000,749641,1049641,"2011FAIL",10356908,776396,1087104,1,1,310708,0.104964145669731,0.0749640722887565,0.0300000733809743
2011,"tt0409847","Cowboys & Aliens","notalk","notalk","FAIL",163000000,100240551,175910315,"2011FAIL",168817598,103818215,182188693,1,1,78370478,1.079204390765,0.614972705629895,0.464231685135101
2011,"tt1701990","Detention","ok","ok","PASS",10000000,NA,NA,"2011PASS",10356908,NA,NA,1,1,NA,NA,NA,NA
2011,"tt1650043","Diary of a Wimpy Kid: Rodrick Rules","notalk","notalk","FAIL",18000000,52698535,73695194,"2011FAIL",18642434,54579387,76325433,1,1,21746046,4.09417745558332,2.92769640487932,1.166481050704
2011,"tt1564349","Dolphin Tale","men","men","FAIL",37000000,72286779,96068724,"2011FAIL",38320559,74866751,99497492,1,1,24630741,2.59645199852121,1.95369673495629,0.642755263564918
2011,"tt1462041","Dream House","ok","ok","PASS",50000000,21302340,39932340,"2011PASS",51784539,22062637,41357557,1,1,19294920,0.798646812323655,0.426046797481387,0.372600014842268
2011,"tt0780504","Drive","dubious-disagree","dubious","FAIL",15000000,35060689,78054825,"2011FAIL",15535362,36312033,80840663,1,1,44528630,5.20365492609699,2.33737926415876,2.86627566193823
2011,"tt1596343","Fast Five","ok-disagree","ok","PASS",125000000,209837675,629841284,"2011PASS",129461348,217326947,652320815,1,1,434993868,5.03873028573749,1.67870140669322,3.36002887904427
2011,"tt1622979","Final Destination 5","men","men","FAIL",40000000,42587643,157887643,"2011FAIL",41427631,44107629,163522777,1,1,119415148,3.94719111503141,1.06469107538396,2.88250003964745
2011,"tt1068242","Footloose","ok","ok","PASS",24000000,51802742,63412773,"2011PASS",24856579,53651623,65676025,1,1,12024402,2.64219887217786,2.1584475884634,0.483751283714464
2011,"tt1438176","Fright Night","dubious","dubious","FAIL",30000000,18298649,40520649,"2011FAIL",31070724,18951742,41966863,1,1,23015121,1.35068828779143,0.609954953093465,0.740733334697962
2011,"tt1133985","Green Lantern","notalk-disagree","notalk","FAIL",200000000,116601172,231201172,"2011FAIL",207138157,120762760,239452924,1,1,118690164,1.15600586327511,0.583005863086829,0.57300000018828
2011,"tt0480687","Hall Pass","men","men","FAIL",36000000,45060734,83693266,"2011FAIL",37284868,46668987,86680344,1,1,40011357,2.3248129509269,1.25168706511178,1.07312588581512
2011,"tt0993842","Hanna","ok","ok","PASS",30000000,40259119,65343694,"2011PASS",31070724,41695999,67675862,1,1,25979863,2.17812311035945,1.34197062804201,0.836152482317438
2011,"tt1201607","Harry Potter and the Deathly Hallows: Part 2","notalk-disagree","notalk","FAIL",125000000,381011219,1328111219,"2011FAIL",129461348,394609809,1375512553,1,1,980902744,10.6248897779127,3.04808975880585,7.57680001910686
2011,"tt1506999","Haywire","nowomen-disagree","nowomen","FAIL",23000000,18942396,22176190,"2011FAIL",23820888,19618465,22967676,1,1,3349211,0.964182191696632,0.82358243739696,0.140599754299672
2011,"tt1403177","Hesher","notalk","notalk","FAIL",7000000,382946,382946,"2011FAIL",7249836,396614,396614,1,1,0,0.0547066168117458,0.0547066168117458,0
2011,"tt1562568","Higher Ground","ok","ok","PASS",1800000,841056,859182,"2011PASS",1864243,871074,889847,1,1,18773,0.477323503427397,0.467253464274775,0.0100700391526212
2011,"tt1640459","Hobo with a Shotgun","nowomen","nowomen","FAIL",3000000,703372,834953,"2011FAIL",3107072,728476,864753,1,1,136277,0.278317657267035,0.23445739268353,0.043860264583505
2011,"tt1411704","Hop","men","men","FAIL",63000000,108085305,184924333,"2011FAIL",65248520,111942955,191524428,1,1,79581473,2.93530685446965,1.7156397570397,1.21966709742995
2011,"tt1499658","Horrible Bosses","ok","ok","PASS",35000000,117538559,214538559,"2011PASS",36249178,121733603,222195609,1,1,100462006,6.12967303699963,3.35824450970999,2.77142852728964
2011,"tt0970179","Hugo","dubious","dubious","FAIL",180000000,73864507,185033215,"2011FAIL",186424342,76500789,191637196,1,1,115136407,1.02796230333483,0.41035836940221,0.617603933932619
2011,"tt1464540","I Am Number Four","notalk","notalk","FAIL",50000000,55100437,145982797,"2011FAIL",51784539,57067015,151193038,1,1,94126023,2.91965596140578,1.10200874820958,1.8176472131962
2011,"tt1253864","Immortals","men","men","FAIL",75000000,83504017,211562435,"2011FAIL",77676809,86484341,219113265,1,1,132628924,2.82083247008769,1.11338689260523,1.70744557748246
2011,"tt1637688","In Time","notalk","notalk","FAIL",35000000,37553932,170064664,"2011FAIL",36249178,38894261,176134406,1,1,137240145,4.85899034731215,1.072969461542,3.78602088577015
2011,"tt1606618","Iris","ok","ok","PASS",5500000,5580479,15155021,"2011PASS",5696299,5779651,15695916,1,1,9916265,2.75545858811133,1.01463265885446,1.74082592925687
2011,"tt1410063","Jin ling shi san chai","ok","ok","PASS",100000000,311434,93721434,"2011PASS",103569079,322549,97066426,1,1,96743877,0.937214339812754,0.00311433685723902,0.934100002955515
2011,"tt1634122","Johnny English Reborn","dubious","dubious","FAIL",45000000,8305970,164539660,"2011FAIL",46606085,8602417,170412210,1,1,161809793,3.65643692234608,0.184577121206383,3.4718598011397
2011,"tt1640484","Jumping the Broom","ok","ok","PASS",7000000,37295394,38158601,"2011PASS",7249836,38626496,39520511,1,1,894015,5.45122827606031,5.32791307279227,0.123315203268046
2011,"tt1564367","Just Go with It","dubious","dubious","FAIL",80000000,103028109,214974953,"2011FAIL",82855263,106705263,222647578,1,1,115942315,2.68718690809056,1.28785135833797,1.39933554975258
2011,"tt1788391","Kill List","dubious","dubious","FAIL",800000,29063,462206,"2011FAIL",828553,30100,478703,1,1,448603,0.577757850131494,0.0363283942004917,0.541429455931003
2011,"tt1448755","Killer Elite","nowomen","nowomen","FAIL",70000000,25124986,57777106,"2011FAIL",72498355,26021717,59839216,1,1,33817499,0.825387224303227,0.358928378443897,0.46645884585933
2011,"tt1302011","Kung Fu Panda 2","ok","ok","PASS",150000000,165249063,664837547,"2011PASS",155353618,171146932,688566122,1,1,517419190,4.4322503129602,1.10166041964983,3.33058989331037
2011,"tt1508675","Le Havre","dubious","dubious","FAIL",5500000,611709,13480196,"2011FAIL",5696299,633541,13961315,1,1,13327774,2.45094490299754,0.111219758653821,2.33972514434372
2011,"tt1758692","Like Crazy","ok-disagree","ok","PASS",250000,3395391,3731489,"2011PASS",258923,3516575,3864669,1,1,348094,14.9259393719368,13.5815474098477,1.34439196208912
2011,"tt1219289","Limitless","notalk","notalk","FAIL",27000000,79249455,169739455,"2011FAIL",27963651,82077930,175797590,1,1,93719660,6.28664654697629,2.93516501117826,3.35148153579803
2011,"tt0466893","Margaret","ok","ok","PASS",14000000,47185,47185,"2011PASS",14499671,48869,48869,1,1,0,0.00337035233420124,0.00337035233420124,0
2011,"tt1615147","Margin Call","notalk-disagree","notalk","FAIL",3400000,5353586,17872206,"2011FAIL",3521349,5544660,18510079,1,1,12965419,5.25653066481056,1.57458405855256,3.681946606258
